project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
CLL	CLL_52	67422	CLL_05-599	AG0583	AG0583	2781	mRNA	None	CCJ02ANXX	1	N718-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67423	CLL_05-599	AG0584	AG0584	2781	mRNA	None	CCJ02ANXX	1	N718-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67424	CLL_05-599	AG0585	AG0585	2781	mRNA	None	CCJ02ANXX	1	N718-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67425	CLL_05-599	AG0586	AG0586	2781	mRNA	None	CCJ02ANXX	1	N719-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67426	CLL_05-599	AG0587	AG0587	2781	mRNA	None	CCJ02ANXX	1	N719-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67427	CLL_05-599	AG0588	AG0588	2781	mRNA	None	CCJ02ANXX	1	N719-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67428	CLL_05-599	AG0589	AG0589	2781	mRNA	None	CCJ02ANXX	1	N719-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67429	CLL_05-599	AG0590	AG0590	2781	mRNA	None	CCJ02ANXX	1	N719-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67430	CLL_05-599	AG0591	AG0591	2781	mRNA	None	CCJ02ANXX	1	N719-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67431	CLL_05-599	AG0592	AG0592	2781	mRNA	None	CCJ02ANXX	1	N719-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67432	CLL_05-599	AG0593	AG0593	2781	mRNA	None	CCJ02ANXX	1	N719-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67433	CLL_05-76	AG0594	AG0594	2781	mRNA	None	CCJ02ANXX	1	N720-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67434	CLL_05-76	AG0595	AG0595	2781	mRNA	None	CCJ02ANXX	1	N720-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67435	CLL_05-76	AG0596	AG0596	2781	mRNA	None	CCJ02ANXX	1	N720-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67436	CLL_05-76	AG0597	AG0597	2781	mRNA	None	CCJ02ANXX	1	N720-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67437	CLL_05-76	AG0598	AG0598	2781	mRNA	None	CCJ02ANXX	1	N720-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67438	CLL_05-76	AG0599	AG0599	2781	mRNA	None	CCJ02ANXX	1	N720-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67439	CLL_05-76	AG0600	AG0600	2781	mRNA	None	CCJ02ANXX	1	N720-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67440	CLL_05-76	AG0601	AG0601	2781	mRNA	None	CCJ02ANXX	1	N720-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67441	CLL_05-76	AG0602	AG0602	2781	mRNA	None	CCJ02ANXX	1	N721-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67442	CLL_05-76	AG0603	AG0603	2781	mRNA	None	CCJ02ANXX	1	N721-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67443	CLL_05-76	AG0604	AG0604	2781	mRNA	None	CCJ02ANXX	1	N721-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67444	CLL_05-76	AG0605	AG0605	2781	mRNA	None	CCJ02ANXX	1	N721-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67445	CLL_05-76	AG0606	AG0606	2781	mRNA	None	CCJ02ANXX	1	N721-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67446	CLL_05-76	AG0607	AG0607	2781	mRNA	None	CCJ02ANXX	1	N721-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67447	CLL_05-76	AG0608	AG0608	2781	mRNA	None	CCJ02ANXX	1	N721-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67448	CLL_05-76	AG0609	AG0609	2781	mRNA	None	CCJ02ANXX	1	N721-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67449	CLL_05-76	AG0610	AG0610	2781	mRNA	None	CCJ02ANXX	1	N722-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67450	CLL_05-76	AG0611	AG0611	2781	mRNA	None	CCJ02ANXX	1	N722-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67451	CLL_05-76	AG0612	AG0612	2781	mRNA	None	CCJ02ANXX	1	N722-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67452	CLL_05-76	AG0613	AG0613	2781	mRNA	None	CCJ02ANXX	1	N722-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67453	CLL_05-76	AG0614	AG0614	2781	mRNA	None	CCJ02ANXX	1	N722-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67454	CLL_05-76	AG0615	AG0615	2781	mRNA	None	CCJ02ANXX	1	N722-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67455	CLL_05-76	AG0616	AG0616	2781	mRNA	None	CCJ02ANXX	1	N722-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67456	CLL_05-76	AG0617	AG0617	2781	mRNA	None	CCJ02ANXX	1	N722-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67457	CLL_10-7434	AG0618	AG0618	2781	mRNA	None	CCJ02ANXX	1	N723-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67458	CLL_10-7434	AG0619	AG0619	2781	mRNA	None	CCJ02ANXX	1	N723-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67459	CLL_10-7434	AG0620	AG0620	2781	mRNA	None	CCJ02ANXX	1	N723-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67460	CLL_10-7434	AG0621	AG0621	2781	mRNA	None	CCJ02ANXX	1	N723-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67461	CLL_10-7434	AG0622	AG0622	2781	mRNA	None	CCJ02ANXX	1	N723-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67462	CLL_10-7434	AG0623	AG0623	2781	mRNA	None	CCJ02ANXX	1	N723-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67463	CLL_10-7434	AG0624	AG0624	2781	mRNA	None	CCJ02ANXX	1	N723-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67464	CLL_10-7434	AG0625	AG0625	2781	mRNA	None	CCJ02ANXX	1	N723-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67465	CLL_10-7434	AG0626	AG0626	2781	mRNA	None	CCJ02ANXX	1	N724-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67466	CLL_10-7434	AG0627	AG0627	2781	mRNA	None	CCJ02ANXX	1	N724-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67467	CLL_10-7434	AG0628	AG0628	2781	mRNA	None	CCJ02ANXX	1	N724-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67468	CLL_10-7434	AG0629	AG0629	2781	mRNA	None	CCJ02ANXX	1	N724-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67469	CLL_10-7434	AG0630	AG0630	2781	mRNA	None	CCJ02ANXX	1	N724-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67470	CLL_10-7434	AG0631	AG0631	2781	mRNA	None	CCJ02ANXX	1	N724-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67471	CLL_10-7434	AG0632	AG0632	2781	mRNA	None	CCJ02ANXX	1	N724-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67472	CLL_10-7434	AG0633	AG0633	2781	mRNA	None	CCJ02ANXX	1	N724-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67473	CLL_10-7434	AG0634	AG0634	2781	mRNA	None	CCJ02ANXX	1	N726-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67474	CLL_10-7434	AG0635	AG0635	2781	mRNA	None	CCJ02ANXX	1	N726-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67475	CLL_10-7434	AG0636	AG0636	2781	mRNA	None	CCJ02ANXX	1	N726-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67476	CLL_10-7434	AG0637	AG0637	2781	mRNA	None	CCJ02ANXX	1	N726-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67477	CLL_10-7434	AG0638	AG0638	2781	mRNA	None	CCJ02ANXX	1	N726-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67478	CLL_10-7434	AG0639	AG0639	2781	mRNA	None	CCJ02ANXX	1	N726-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67479	CLL_10-7434	AG0640	AG0640	2781	mRNA	None	CCJ02ANXX	1	N726-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67480	CLL_10-7434	AG0641	AG0641	2781	mRNA	None	CCJ02ANXX	1	N726-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67481	CLL_14-2116	AG0642	AG0642	2781	mRNA	None	CCJ02ANXX	1	N727-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67482	CLL_14-2116	AG0643	AG0643	2781	mRNA	None	CCJ02ANXX	1	N727-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67483	CLL_14-2116	AG0644	AG0644	2781	mRNA	None	CCJ02ANXX	1	N727-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67484	CLL_14-2116	AG0645	AG0645	2781	mRNA	None	CCJ02ANXX	1	N727-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67485	CLL_14-2116	AG0646	AG0646	2781	mRNA	None	CCJ02ANXX	1	N727-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67486	CLL_14-2116	AG0647	AG0647	2781	mRNA	None	CCJ02ANXX	1	N727-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67487	CLL_14-2116	AG0648	AG0648	2781	mRNA	None	CCJ02ANXX	1	N727-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67488	CLL_14-2116	AG0649	AG0649	2781	mRNA	None	CCJ02ANXX	1	N727-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67489	CLL_14-2116	AG0650	AG0650	2781	mRNA	None	CCJ02ANXX	1	N728-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67490	CLL_14-2116	AG0651	AG0651	2781	mRNA	None	CCJ02ANXX	1	N728-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67491	CLL_14-2116	AG0652	AG0652	2781	mRNA	None	CCJ02ANXX	1	N728-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67492	CLL_14-2116	AG0653	AG0653	2781	mRNA	None	CCJ02ANXX	1	N728-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67493	CLL_14-2116	AG0654	AG0654	2781	mRNA	None	CCJ02ANXX	1	N728-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67494	CLL_14-2116	AG0655	AG0655	2781	mRNA	None	CCJ02ANXX	1	N728-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67495	CLL_14-2116	AG0656	AG0656	2781	mRNA	None	CCJ02ANXX	1	N728-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67496	CLL_14-2116	AG0657	AG0657	2781	mRNA	None	CCJ02ANXX	1	N728-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67497	CLL_14-2116	AG0658	AG0658	2781	mRNA	None	CCJ02ANXX	1	N729-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67498	CLL_14-2116	AG0659	AG0659	2781	mRNA	None	CCJ02ANXX	1	N729-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67499	CLL_14-2116	AG0660	AG0660	2781	mRNA	None	CCJ02ANXX	1	N729-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67500	CLL_14-2116	AG0661	AG0661	2781	mRNA	None	CCJ02ANXX	1	N729-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67501	CLL_14-2116	AG0662	AG0662	2781	mRNA	None	CCJ02ANXX	1	N729-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67502	CLL_14-2116	AG0663	AG0663	2781	mRNA	None	CCJ02ANXX	1	N729-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67503	CLL_14-2116	AG0664	AG0664	2781	mRNA	None	CCJ02ANXX	1	N729-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67504	empty	AG0665	AG0665	2781	mRNA	None	CCJ02ANXX	1	N729-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	67505	CLL_05-599	AG0762	AG0762	2781	mRNA	None	CCJ02ANXX	1	N716-S513-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
